item,lexicon,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,unchanged_qt
429,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
430,KEEP,fork,ate,DR_k1,DR,1,False,True,False
430,KEEP,fork,ate,DR_k2,DR,2,False,True,False
430,KEEP,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
430,PSEUDO,fork,ate,DR_k1,DR,1,False,True,False
430,PSEUDO,fork,ate,DR_k2,DR,2,False,True,False
430,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
431,KEEP,fork,backadj,DR_k1,DR,1,False,True,False
431,KEEP,fork,backadj,DR_k2,DR,2,False,True,False
431,KEEP,fork,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
431,PSEUDO,fork,backadj,DR_k1,DR,1,False,True,False
431,PSEUDO,fork,backadj,DR_k2,DR,2,False,True,False
431,PSEUDO,fork,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
432,KEEP,fork,backadj,DR_k1,DR,1,False,True,False
432,KEEP,fork,backadj,DR_k2,DR,2,False,True,False
432,KEEP,fork,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
432,PSEUDO,fork,backadj,DR_k1,DR,1,False,True,False
432,PSEUDO,fork,backadj,DR_k2,DR,2,False,True,False
432,PSEUDO,fork,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
433,KEEP,fork,ate,DR_k1,DR,1,False,True,False
433,KEEP,fork,ate,DR_k2,DR,2,False,True,False
433,KEEP,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
433,PSEUDO,fork,ate,DR_k1,DR,1,False,True,False
433,PSEUDO,fork,ate,DR_k2,DR,2,False,True,False
433,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
434,KEEP,fork,ate,DR_k1,DR,1,False,True,False
434,KEEP,fork,ate,DR_k2,DR,2,False,True,False
434,KEEP,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
434,PSEUDO,fork,ate,DR_k1,DR,1,False,True,False
434,PSEUDO,fork,ate,DR_k2,DR,2,False,True,False
434,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
435,KEEP,fork,backadj,DR_k1,DR,1,False,True,False
435,KEEP,fork,backadj,DR_k2,DR,2,False,True,False
435,KEEP,fork,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
435,PSEUDO,fork,backadj,DR_k1,DR,1,False,True,False
435,PSEUDO,fork,backadj,DR_k2,DR,2,False,True,False
435,PSEUDO,fork,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
436,KEEP,fork,ate,DR_k1,DR,1,False,True,False
436,KEEP,fork,ate,DR_k2,DR,2,False,True,False
436,KEEP,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
436,PSEUDO,fork,ate,DR_k1,DR,1,False,True,False
436,PSEUDO,fork,ate,DR_k2,DR,2,False,True,False
436,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
437,KEEP,fork,ate,DR_k1,DR,1,False,True,False
437,KEEP,fork,ate,DR_k2,DR,2,False,True,False
437,KEEP,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
437,PSEUDO,fork,ate,DR_k1,DR,1,False,True,False
437,PSEUDO,fork,ate,DR_k2,DR,2,False,True,False
437,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
438,KEEP,fork,ate,DR_k1,DR,1,False,True,False
438,KEEP,fork,ate,DR_k2,DR,2,False,True,False
438,KEEP,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
438,PSEUDO,fork,ate,DR_k1,DR,1,False,True,False
438,PSEUDO,fork,ate,DR_k2,DR,2,False,True,False
438,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
439,KEEP,fork,ate,DR_k1,DR,1,False,True,False
439,KEEP,fork,ate,DR_k2,DR,2,False,True,False
439,KEEP,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
439,PSEUDO,fork,ate,DR_k1,DR,1,False,True,False
439,PSEUDO,fork,ate,DR_k2,DR,2,False,True,False
439,PSEUDO,fork,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
440,KEEP,fork,ett,DR_k1,DR,1,False,True,False
440,KEEP,fork,ett,DR_k2,DR,2,False,True,False
440,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
440,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
440,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
440,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
441,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
441,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
441,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
441,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
441,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
441,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
442,KEEP,fork,ett,DR_k1,DR,1,False,True,False
442,KEEP,fork,ett,DR_k2,DR,2,False,True,False
442,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
442,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
442,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
442,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
443,KEEP,fork,ett,DR_k1,DR,1,False,True,False
443,KEEP,fork,ett,DR_k2,DR,2,False,True,False
443,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
443,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
443,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
443,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
444,KEEP,fork,ett,DR_k1,DR,1,False,True,False
444,KEEP,fork,ett,DR_k2,DR,2,False,True,False
444,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
444,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
444,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
444,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
445,KEEP,fork,ett,DR_k1,DR,1,False,True,False
445,KEEP,fork,ett,DR_k2,DR,2,False,True,False
445,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
445,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
445,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
445,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
446,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
446,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
446,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
446,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
446,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
446,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
447,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
447,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
447,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
447,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
447,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
447,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
448,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
448,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
448,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
448,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
448,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
448,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
449,KEEP,fork,ett,DR_k1,DR,1,False,True,False
449,KEEP,fork,ett,DR_k2,DR,2,False,True,False
449,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
449,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
449,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
449,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
450,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
450,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
450,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
450,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
450,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
450,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
451,KEEP,fork,ett,DR_k1,DR,1,False,True,False
451,KEEP,fork,ett,DR_k2,DR,2,False,True,False
451,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
451,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
451,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
451,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
452,KEEP,fork,ett,DR_k1,DR,1,False,True,False
452,KEEP,fork,ett,DR_k2,DR,2,False,True,False
452,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
452,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
452,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
452,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
453,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
453,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
453,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
453,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
453,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
453,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
454,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
454,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
454,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
454,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
454,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
454,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
455,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
455,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
455,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
455,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
455,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
455,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
456,KEEP,fork,det-counterfactual,DR_k1,DR,1,False,True,False
456,KEEP,fork,det-counterfactual,DR_k2,DR,2,False,True,False
456,KEEP,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
456,PSEUDO,fork,det-counterfactual,DR_k1,DR,1,False,True,False
456,PSEUDO,fork,det-counterfactual,DR_k2,DR,2,False,True,False
456,PSEUDO,fork,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
457,KEEP,fork,ett,DR_k1,DR,1,False,True,False
457,KEEP,fork,ett,DR_k2,DR,2,False,True,False
457,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
457,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
457,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
457,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
458,KEEP,fork,ett,DR_k1,DR,1,False,True,False
458,KEEP,fork,ett,DR_k2,DR,2,False,True,False
458,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
458,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
458,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
458,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
459,KEEP,fork,ett,DR_k1,DR,1,False,True,False
459,KEEP,fork,ett,DR_k2,DR,2,False,True,False
459,KEEP,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
459,PSEUDO,fork,ett,DR_k1,DR,1,False,True,False
459,PSEUDO,fork,ett,DR_k2,DR,2,False,True,False
459,PSEUDO,fork,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
460,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
460,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
460,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
460,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
460,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
460,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
460,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
460,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
461,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
461,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
461,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
461,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
461,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
461,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
461,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
461,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
462,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
462,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
462,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
462,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
462,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
462,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
462,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
462,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
463,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
463,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
463,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
463,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
463,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
463,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
463,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
463,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
464,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
464,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
464,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
464,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
464,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
464,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
464,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
464,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
465,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
465,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
465,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
465,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
465,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
465,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
465,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
465,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
466,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
466,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
466,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
466,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
466,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
466,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
466,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
466,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
467,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
467,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
467,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
467,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
467,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
467,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
467,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
467,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
468,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
468,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
468,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
468,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
468,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
468,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
468,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
468,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
469,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
469,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
469,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
469,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
469,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
469,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
469,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
469,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
470,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
470,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
470,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
470,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
470,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
470,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
470,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
470,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
471,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
471,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
471,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
471,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
471,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
471,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
471,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
471,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
472,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
472,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
472,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
472,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
472,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
472,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
472,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
472,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
473,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
473,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
473,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
473,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
473,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
473,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
473,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
473,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
474,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
474,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
474,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
474,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
474,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
474,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
474,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
474,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
475,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
475,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
475,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
475,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
475,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
475,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
475,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
475,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
476,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
476,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
476,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
476,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
476,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
476,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
476,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
476,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
477,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False
477,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False
477,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False
477,KEEP,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
477,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False
477,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False
477,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False
477,PSEUDO,frontdoor,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
478,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
478,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
478,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
478,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
478,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
478,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
478,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
478,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
479,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False
479,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False
479,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False
479,KEEP,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
479,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False
479,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False
479,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False
479,PSEUDO,frontdoor,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
480,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False
480,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False
480,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False
480,KEEP,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
480,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False
480,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False
480,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False
480,PSEUDO,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
481,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False
481,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False
481,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False
481,KEEP,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
481,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False
481,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False
481,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False
481,PSEUDO,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
482,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False
482,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False
482,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False
482,KEEP,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
482,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False
482,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False
482,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False
482,PSEUDO,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
483,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False
483,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False
483,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False
483,KEEP,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
483,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False
483,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False
483,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False
483,PSEUDO,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
484,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False
484,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False
484,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False
484,KEEP,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
484,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False
484,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False
484,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False
484,PSEUDO,frontdoor,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
485,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False
